Time,AES ID,DP AES Owner,Channel Name,Ocean Region,GES ID (octal),Channel Bearer,Channel Unit ID,Channel Type,Superframe Number,Frame Number,Slot Number,SU Number,SU Type,SU Type Code,SU Contents,Q Number,Reference Number,Ack Control,SDM Figure,CRC Correct,Missed T-Channel Burst,Broadcast,Rx Power (dBm),C/No,Frequency Offset (Hz),Estimated BER,Burst Timing Offset (microseconds)
7/03/2014 16:00:13.906,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,0x15 - Log-on/Log-off Acknowledge,,,,,,,,,,,,,,
7/03/2014 16:00:17.430,35200217,SITADP (3047),IOR-R1200-0-36D3,IOR,305,,8,R-Channel RX,,,,,Eleven Octet User Data,,,,,,,,,,,,103,,14740
7/03/2014 16:00:17.906,35200217,SITADP (3047),IOR-R1200-0-36D3,IOR,305,,8,R-Channel RX,,,,,Eleven Octet User Data,,,,,,,,,,,,103,,14780
7/03/2014 16:00:18.406,35200217,SITADP (3047),IOR-R1200-0-36D3,IOR,305,,8,R-Channel RX,,,,,Eight Octet User Data,,,,,,,,,,,,103,,14820
7/03/2014 16:00:18.905,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,0x62 - Acknowledge User Data,,,,,,,,,,,,,,
7/03/2014 16:00:20.906,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,0x71 - User Data (ISU) - RLS,,,,,,,,,,,,,,
7/03/2014 16:00:20.906,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:00:20.906,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:00:20.906,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:00:22.906,35200217,SITADP (3047),IOR-R1200-0-36D3,IOR,305,,8,R-Channel RX,,,,,0x62 - Acknowledge User Data (R-channel),,,,,,,,,,,,104,,14740
7/03/2014 16:00:23.407,35200217,SITADP (3047),IOR-R1200-0-36D3,IOR,305,,8,R-Channel RX,,,,,0x22 - Access Request (R/T-Channel),,,,,,,,,,,,103,,14820
7/03/2014 16:00:23.905,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,0x51 - T-Channel Assignment,,,,,,,,,,,,,,
7/03/2014 16:00:27.741,35200217,SITADP (3047),IOR-T1200-0-36D7,IOR,305,,8,T-Channel RX,,,,,0x71 - User Data (ISU) - RLS,,,,,,,,,,,,86,,9820
7/03/2014 16:00:27.901,35200217,SITADP (3047),IOR-T1200-0-36D7,IOR,305,,8,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,86,,9820
7/03/2014 16:00:28.061,35200217,SITADP (3047),IOR-T1200-0-36D7,IOR,305,,8,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,88,,9820
7/03/2014 16:00:28.221,35200217,SITADP (3047),IOR-T1200-0-36D7,IOR,305,,8,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,88,,9820
7/03/2014 16:00:28.405,35200217,SITADP (3047),IOR-T1200-0-36D7,IOR,305,,8,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,88,,9820
7/03/2014 16:00:28.541,35200217,SITADP (3047),IOR-T1200-0-36D7,IOR,305,,8,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,88,,9820
7/03/2014 16:00:29.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,0x62 - Acknowledge User Data,,,,,,,,,,,,,,
7/03/2014 16:00:30.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,0x71 - User Data (ISU) - RLS,,,,,,,,,,,,,,
7/03/2014 16:00:30.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:00:30.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:00:30.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:00:32.406,35200217,SITADP (3047),IOR-R1200-0-36D3,IOR,305,,8,R-Channel RX,,,,,0x62 - Acknowledge User Data (R-channel),,,,,,,,,,,,85,,14820
7/03/2014 16:01:16.406,35200217,SITADP (3047),IOR-R1200-0-36D3,IOR,305,,8,R-Channel RX,,,,,Eleven Octet User Data,,,,,,,,,,,,86,,14820
7/03/2014 16:01:16.906,35200217,SITADP (3047),IOR-R1200-0-36D3,IOR,305,,8,R-Channel RX,,,,,Four Octet User Data,,,,,,,,,,,,86,,14820
7/03/2014 16:01:17.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,0x62 - Acknowledge User Data,,,,,,,,,,,,,,
7/03/2014 16:01:18.905,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,0x71 - User Data (ISU) - RLS,,,,,,,,,,,,,,
7/03/2014 16:01:18.905,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:01:19.906,35200217,SITADP (3047),IOR-R1200-0-36D3,IOR,305,,8,R-Channel RX,,,,,0x22 - Access Request (R/T-Channel),,,,,,,,,,,,87,,14780
7/03/2014 16:01:20.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,0x51 - T-Channel Assignment,,,,,,,,,,,,,,
7/03/2014 16:01:20.906,35200217,SITADP (3047),IOR-R1200-0-36D3,IOR,305,,8,R-Channel RX,,,,,0x62 - Acknowledge User Data (R-channel),,,,,,,,,,,,87,,14800
7/03/2014 16:01:24.241,35200217,SITADP (3047),IOR-T1200-0-36D8,IOR,305,,8,T-Channel RX,,,,,0x71 - User Data (ISU) - RLS,,,,,,,,,,,,88,,9800
7/03/2014 16:01:24.401,35200217,SITADP (3047),IOR-T1200-0-36D8,IOR,305,,8,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,88,,9800
7/03/2014 16:01:24.561,35200217,SITADP (3047),IOR-T1200-0-36D8,IOR,305,,8,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,88,,9800
7/03/2014 16:01:24.721,35200217,SITADP (3047),IOR-T1200-0-36D8,IOR,305,,8,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,88,,9800
7/03/2014 16:01:24.881,35200217,SITADP (3047),IOR-T1200-0-36D8,IOR,305,,8,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,86,,9800
7/03/2014 16:01:25.041,35200217,SITADP (3047),IOR-T1200-0-36D8,IOR,305,,8,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,86,,9800
7/03/2014 16:01:25.905,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,0x62 - Acknowledge User Data,,,,,,,,,,,,,,
7/03/2014 16:01:26.905,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,0x71 - User Data (ISU) - RLS,,,,,,,,,,,,,,
7/03/2014 16:01:26.905,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:01:28.906,35200217,SITADP (3047),IOR-R1200-0-36D3,IOR,305,,8,R-Channel RX,,,,,0x62 - Acknowledge User Data (R-channel),,,,,,,,,,,,86,,14800
7/03/2014 16:06:32.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,0x71 - User Data (ISU) - RLS,,,,,,,,,,,,,,
7/03/2014 16:06:32.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:32.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:32.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:32.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:32.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:32.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:32.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:32.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:32.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:32.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:32.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:32.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:32.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:32.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:32.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:32.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:32.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:32.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:32.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:32.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:32.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:32.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:32.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:32.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:32.905,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:32.905,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:32.905,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:32.905,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:32.905,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:32.905,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:34.906,35200217,SITADP (3047),IOR-R1200-0-36D3,IOR,305,,8,R-Channel RX,,,,,0x62 - Acknowledge User Data (R-channel),,,,,,,,,,,,88,,14780
7/03/2014 16:06:35.406,35200217,SITADP (3047),IOR-R1200-0-36D3,IOR,305,,8,R-Channel RX,,,,,Eleven Octet User Data,,,,,,,,,,,,88,,14860
7/03/2014 16:06:35.907,35200217,SITADP (3047),IOR-R1200-0-36D3,IOR,305,,8,R-Channel RX,,,,,Eleven Octet User Data,,,,,,,,,,,,88,,14800
7/03/2014 16:06:36.407,35200217,SITADP (3047),IOR-R1200-0-36D3,IOR,305,,8,R-Channel RX,,,,,Eight Octet User Data,,,,,,,,,,,,88,,14820
7/03/2014 16:06:36.905,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,0x62 - Acknowledge User Data,,,,,,,,,,,,,,
7/03/2014 16:06:38.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,0x71 - User Data (ISU) - RLS,,,,,,,,,,,,,,
7/03/2014 16:06:38.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:38.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:38.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:38.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:38.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:38.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:38.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:38.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:38.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:38.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:38.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:38.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:38.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:38.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:38.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:38.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:38.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:38.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:38.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:38.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:38.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:38.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:38.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:38.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:38.905,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:38.905,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:38.905,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:38.905,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:38.905,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:38.905,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:40.907,35200217,SITADP (3047),IOR-R1200-0-36D3,IOR,305,,8,R-Channel RX,,,,,0x62 - Acknowledge User Data (R-channel),,,,,,,,,,,,87,,14820
7/03/2014 16:06:41.409,35200217,SITADP (3047),IOR-R1200-0-36D3,IOR,305,,8,R-Channel RX,,,,,Eleven Octet User Data,,,,,,,,,,,,87,,14820
7/03/2014 16:06:41.906,35200217,SITADP (3047),IOR-R1200-0-36D3,IOR,305,,8,R-Channel RX,,,,,Eleven Octet User Data,,,,,,,,,,,,87,,14800
7/03/2014 16:06:42.406,35200217,SITADP (3047),IOR-R1200-0-36D3,IOR,305,,8,R-Channel RX,,,,,Eight Octet User Data,,,,,,,,,,,,87,,14880
7/03/2014 16:06:42.906,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,0x62 - Acknowledge User Data,,,,,,,,,,,,,,
7/03/2014 16:06:44.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,0x71 - User Data (ISU) - RLS,,,,,,,,,,,,,,
7/03/2014 16:06:44.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:44.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:44.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:44.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:44.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:44.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:44.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:44.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:44.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:44.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:44.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:44.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:44.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:44.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:44.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:44.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:44.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:44.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:44.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:46.416,35200217,SITADP (3047),IOR-R1200-0-36D3,IOR,305,,8,R-Channel RX,,,,,0x62 - Acknowledge User Data (R-channel),,,,,,,,,,,,90,,14840
7/03/2014 16:06:46.906,35200217,SITADP (3047),IOR-R1200-0-36D3,IOR,305,,8,R-Channel RX,,,,,Eleven Octet User Data,,,,,,,,,,,,86,,14780
7/03/2014 16:06:47.406,35200217,SITADP (3047),IOR-R1200-0-36D3,IOR,305,,8,R-Channel RX,,,,,Eleven Octet User Data,,,,,,,,,,,,88,,14840
7/03/2014 16:06:47.907,35200217,SITADP (3047),IOR-R1200-0-36D3,IOR,305,,8,R-Channel RX,,,,,Eight Octet User Data,,,,,,,,,,,,87,,14800
7/03/2014 16:06:48.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,0x62 - Acknowledge User Data,,,,,,,,,,,,,,
7/03/2014 16:06:50.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,0x71 - User Data (ISU) - RLS,,,,,,,,,,,,,,
7/03/2014 16:06:50.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:50.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:50.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:50.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:50.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:50.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:50.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:50.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:50.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:50.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:50.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:50.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:50.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:06:50.905,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
